1:Date,2:Time,3:Temperature_Comedor_Sensor,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,23:Humedad_Exterior_Sensor,24:Day_Of_Week
07/04/2012,07:15,15.314,14.8407,10.0,187.733,189.909,49.3787,50.5867,21.166,41.5533,0.0,617.749,2.22733,12060.7,75268.1,25815.7,257.728,0,0,0,12.16,55.728,6.0
07/04/2012,07:30,15.3433,14.884,10.0,188.043,190.197,49.08,50.3413,20.742,53.184,0.0,618.304,2.25867,12555.6,79216.6,33166.7,310.667,0,0,0,12.4633,55.048,6.0
07/04/2012,07:45,15.3973,14.9433,10.5333,188.085,189.877,48.856,50.1733,23.33,75.0027,0.0,619.115,2.34067,13136.6,81395.7,41103.4,363.797,0,0,0,12.8567,54.4587,6.0
07/04/2012,08:00,15.47,15.03,11.3333,187.616,189.28,48.9147,49.9947,31.224,83.28,0.0,619.328,2.148,13708.6,81920.0,48362.8,415.424,0,0,0,13.2833,53.8693,6.0
07/04/2012,08:15,15.5747,15.1773,12.0,189.163,190.165,48.5653,49.7413,38.7853,99.4667,0.0,619.84,2.87867,14298.5,82168.5,55154.0,464.469,0,0,0,13.7313,53.4,6.0
07/04/2012,08:30,15.7053,15.3193,12.0667,188.619,188.907,48.5173,49.5067,41.3373,112.453,0.0,619.883,3.18067,15014.6,82294.1,61396.3,513.387,0,0,0,14.1733,52.7307,6.0
07/04/2012,08:45,15.8513,15.508,12.7333,188.757,189.899,48.5333,49.304,40.936,105.751,0.0,620.224,2.722,13546.2,66740.2,54299.3,493.787,0,0,0,14.6093,52.3227,6.0
07/04/2012,09:00,15.9827,15.6467,13.0,189.376,189.44,48.6613,49.2347,48.708,109.461,0.0,619.541,2.54867,12571.3,64483.3,53982.5,541.909,0,0,0,14.9967,51.9733,6.0
07/04/2012,09:15,16.1527,15.822,13.0,189.227,189.995,48.4427,49.1227,27.3327,56.3653,0.0,618.944,2.32467,9124.18,25540.6,21650.8,286.645,0,0,0,15.3567,51.7067,6.0
07/04/2012,09:30,16.2613,15.95,13.5333,189.867,189.728,48.5893,49.256,23.3127,49.952,0.0,617.28,1.794,11661.0,22633.8,20703.2,271.84,0,0,0,15.5433,51.5787,6.0
07/04/2012,09:45,16.364,16.054,14.0,189.013,190.048,48.6853,49.304,23.7693,54.9787,0.0,617.408,1.79133,14813.9,20511.4,23060.5,309.184,0,0,0,15.6273,51.6267,6.0
07/04/2012,10:00,16.4873,16.1993,14.0,189.483,190.709,48.3413,49.2187,36.4267,78.496,0.0,617.963,1.77533,14183.1,31417.7,36932.9,441.621,0,0,0,15.8133,51.3653,6.0
07/04/2012,10:15,16.642,16.364,14.0,190.187,190.549,48.3973,48.7573,35.6113,70.5547,0.0,618.859,2.81867,15314.9,26560.5,30091.9,412.48,0,0,0,16.0607,50.6187,6.0
07/04/2012,10:30,16.7947,16.5433,14.0,190.208,190.219,47.9893,48.5867,55.6847,115.003,0.0,620.011,2.09733,15996.2,36611.4,56059.2,652.48,0,0,0,16.348,50.072,6.0
07/04/2012,10:45,16.994,16.796,14.7333,190.549,190.912,47.9813,48.0533,62.7147,127.101,0.0,621.547,2.194,18531.7,36352.7,72081.4,733.408,0,0,0,16.7773,49.2827,6.0
07/04/2012,11:00,17.1853,16.97,15.0,190.219,190.656,48.2133,48.3067,21.766,53.28,0.0,619.2,2.04733,16376.5,17393.7,21833.7,317.76,0,0,0,17.1807,48.336,6.0
07/04/2012,11:15,17.31,17.0933,15.0,190.549,191.147,47.7307,48.352,21.4267,46.4507,0.0,617.963,1.468,16061.1,15466.5,19721.6,300.875,0,0,0,17.27,48.0187,6.0
07/04/2012,11:30,17.444,17.2347,15.0,190.485,191.008,46.2987,47.7893,33.7633,67.6907,0.0,618.944,1.48067,16046.8,14404.9,32954.4,413.269,0,0,0,17.42,48.4453,6.0
07/04/2012,11:45,17.5413,17.3367,15.0,190.315,191.253,46.7413,47.9467,37.0947,63.1813,0.0,618.219,1.544,15200.3,14111.4,35790.2,429.461,0,0,0,17.6047,46.7947,6.0
07/04/2012,12:00,17.7693,17.6013,15.1333,190.965,191.477,45.7573,47.1333,97.0907,138.597,0.0,622.016,2.344,22257.0,17494.7,87485.1,1028.27,0,0,0,18.0387,46.4827,6.0
07/04/2012,12:15,17.982,17.812,16.0,191.573,191.509,46.6747,46.8613,34.184,80.88,0.0,620.608,2.68,19170.6,16605.9,38013.6,493.813,0,0,0,18.696,45.0293,6.0
07/04/2012,12:30,18.18,18.0213,16.0,190.784,191.008,46.7227,46.2107,57.3533,95.2373,0.0,620.48,2.85267,25747.5,19312.0,50016.3,666.923,0,0,0,19.1007,43.7067,6.0
07/04/2012,12:45,18.3353,18.188,16.9333,191.52,191.221,47.12,47.584,49.5933,78.2667,0.0,619.541,1.71333,25728.3,16827.7,46942.9,609.28,0,0,0,19.2347,44.0213,6.0
07/04/2012,13:00,18.5547,18.3727,17.0,191.157,190.752,46.4213,47.1067,56.3467,85.3787,0.0,620.992,2.096,29758.8,11889.7,50508.5,647.797,0,0,0,19.5127,44.48,6.0
07/04/2012,13:15,18.69,18.5213,17.0,191.371,191.147,46.6587,46.328,36.9013,54.1187,0.0,619.456,2.83133,28765.9,7203.84,39274.5,472.181,0,0,0,19.796,43.2507,6.0
07/04/2012,13:30,18.86,18.6567,17.0,191.381,191.104,45.4827,46.4347,60.8873,85.2427,0.0,619.712,2.31,47268.2,8944.3,51071.7,666.677,0,0,0,20.0527,43.6987,6.0
07/04/2012,13:45,19.0547,18.842,17.0,191.701,191.36,45.7867,46.624,67.148,98.3733,0.0,620.864,2.56067,68777.3,9633.11,59247.3,789.803,0,0,0,20.5153,42.848,6.0
07/04/2012,14:00,19.2253,18.9547,17.0,191.925,191.467,45.9493,46.4187,44.1653,67.3813,0.0,619.883,2.614,67294.5,8020.99,47655.6,621.328,0,0,0,21.5107,40.4347,6.0
07/04/2012,14:15,19.432,19.1607,17.0,191.413,190.965,44.7067,46.2533,51.6533,83.44,0.0,620.48,3.52733,91231.6,9440.26,51407.5,789.973,0,0,0,21.6133,39.612,6.0
07/04/2012,14:30,19.6227,19.3193,17.1333,191.68,191.595,43.6613,45.944,51.3067,83.872,0.0,620.395,4.16933,89429.3,9368.58,42117.1,731.072,0,0,0,21.4507,34.9307,6.0
07/04/2012,14:45,19.788,19.45,18.0,192.032,190.976,44.5973,46.4507,48.9773,57.1013,0.0,620.437,3.35067,91422.7,8687.62,37118.0,701.824,0,0,0,21.652,36.6387,6.0
07/04/2012,15:00,19.9613,19.5627,18.0,192.203,191.04,44.536,46.336,45.2613,54.3493,0.0,620.437,3.598,95278.4,8429.57,30490.6,666.112,0,0,0,21.828,35.796,6.0
07/04/2012,15:15,20.1073,19.6727,18.0,191.691,191.2,43.48,46.1227,41.4347,52.0293,0.0,620.011,3.85667,94830.6,8938.5,25638.2,647.979,0,0,0,21.884,35.8907,6.0
07/04/2012,15:30,20.242,19.7667,18.0,192.544,191.819,42.1733,46.4533,33.202,38.4347,0.0,619.072,2.70867,71995.4,6874.11,17463.0,468.965,0,0,0,21.8813,35.6627,6.0
07/04/2012,15:45,20.3227,19.7933,18.0,192.331,191.595,41.4747,46.1893,21.7033,34.852,0.0,617.963,2.26533,50189.7,6408.19,14053.4,327.733,0,0,0,21.608,33.7187,6.0
07/04/2012,16:00,20.4133,19.858,18.0,191.947,191.52,43.0093,45.392,24.422,32.348,0.0,618.176,2.76667,85164.0,8580.1,15280.1,482.059,0,0,0,21.1813,33.648,6.0
07/04/2012,16:15,20.458,19.902,17.2667,191.851,191.147,41.6733,45.048,20.9853,23.44,0.0,617.963,2.43933,79021.4,7304.19,12491.1,397.6,0,0,0,20.7813,34.3813,6.0
07/04/2012,16:30,20.4807,19.886,17.0,191.573,191.168,40.408,43.952,20.8233,23.44,0.0,617.877,2.37333,81835.3,7426.05,10163.9,374.357,0,0,0,20.392,34.4147,6.0
07/04/2012,16:45,20.4767,19.874,17.0,191.445,190.603,39.28,43.576,20.8867,22.0467,0.0,617.451,2.65667,79227.6,7168.0,8802.3,321.088,0,0,0,20.0607,35.096,6.0
07/04/2012,17:00,20.4433,19.8433,17.0,191.115,190.624,39.0693,43.072,21.246,23.2427,0.0,617.28,2.64933,76122.8,7010.3,7727.1,267.456,0,0,0,19.7487,35.3333,6.0
07/04/2012,17:15,20.3933,19.7933,17.0,190.56,190.496,38.5707,42.64,21.102,23.08,0.0,617.067,2.98933,72130.6,6458.37,6859.78,215.349,0,0,0,19.4753,35.9,6.0
07/04/2012,17:30,20.3533,19.7667,16.2667,190.304,190.923,38.688,42.928,20.8233,23.144,0.0,616.171,2.112,21533.4,3806.21,3576.83,106.172,0,0,0,19.244,36.68,6.0
07/04/2012,17:45,20.2787,19.7033,16.0,190.453,191.328,38.508,42.2533,20.9033,23.2427,0.0,615.296,2.158,1978.37,2329.6,1698.82,25.396,0,0,0,19.0333,37.4467,6.0
07/04/2012,18:00,20.23,19.664,16.0,190.144,190.613,39.024,42.6133,20.9047,22.8653,0.0,614.464,2.22933,1598.46,1734.66,1318.91,18.6027,0,0,0,18.7787,37.6267,6.0
07/04/2012,18:15,20.1593,19.61,16.0,191.04,190.453,39.0827,42.3653,14.306,22.5853,0.0,614.357,2.13733,1154.05,953.344,523.264,10.608,0,0,0,18.454,38.0867,6.0
07/04/2012,18:30,20.0987,19.5187,16.0,190.773,190.368,38.8773,42.3493,11.524,19.4027,0.0,613.973,1.82,0.0,0.0,0.0,1.58733,0,0,0,18.1953,38.8187,6.0
07/04/2012,18:45,20.0267,19.4567,16.0,190.453,190.133,38.9773,42.3093,11.426,12.94,0.0,434.416,1.31467,0.0,0.0,0.0,-3.57733,0,0,0,18.054,39.5933,6.0
07/04/2012,19:00,19.9433,19.4,16.0,190.411,190.933,39.6253,43.2107,11.866,13.28,0.0,41.8407,1.46533,0.0,0.0,0.0,-3.57733,0,0,0,17.884,40.0547,6.0
07/04/2012,19:15,19.8633,19.2933,15.2667,190.848,191.051,39.768,43.0827,11.5073,13.2653,0.0,1.75,1.944,0.0,0.0,0.0,-3.64267,0,0,0,17.6987,40.4613,6.0
07/04/2012,19:30,19.7867,19.25,14.8667,190.997,190.987,39.9293,43.3493,11.6867,13.6387,0.0,0.694,1.48267,0.0,0.0,0.0,-3.57733,0,0,0,17.5253,41.0133,6.0
07/04/2012,19:45,19.7007,19.1487,14.0,190.208,190.421,39.9293,43.2293,11.72,13.184,0.0,0.65,1.452,0.0,0.0,0.0,-3.64267,0,0,0,17.3733,41.4747,6.0
07/04/2012,20:00,19.61,19.0633,14.0,191.147,191.072,40.18,43.2827,11.6053,13.3467,0.0,0.65,1.50867,0.0,0.0,0.0,-3.64267,0,0,0,17.1893,41.7733,6.0
07/04/2012,20:15,19.54,19.0027,14.0,191.307,191.168,40.0933,43.3067,11.6053,13.0213,0.0,0.65,1.41867,0.0,0.0,0.0,-3.57733,0,0,0,17.0187,42.1253,6.0
07/04/2012,20:30,19.4447,18.9287,13.6667,190.517,191.264,40.1373,43.4747,11.622,12.37,0.0,0.65,1.19467,0.0,0.0,0.0,-3.38133,0,0,0,16.852,42.448,6.0
07/04/2012,20:45,19.3733,18.836,13.0,190.475,191.563,40.3427,43.52,11.7033,13.5253,0.0,0.694,0.622,0.0,0.0,0.0,-3.708,0,0,0,16.678,42.8747,6.0
07/04/2012,21:00,19.29,18.7733,13.0,190.603,191.189,40.6227,43.704,11.6053,13.184,0.0,0.782,0.722667,0.0,0.0,0.0,-3.57733,0,0,0,16.5393,43.2213,6.0
07/04/2012,21:15,19.2167,18.72,13.0,191.264,192.128,40.8013,43.8373,11.524,13.6227,0.0,0.914,0.416667,0.0,0.0,0.0,-3.57733,0,0,0,16.3727,43.552,6.0
07/04/2012,21:30,19.122,18.62,12.6667,191.221,191.669,41.048,43.9227,11.524,13.1027,0.0,1.178,0.336,0.0,0.0,0.0,-3.64267,0,0,0,16.212,43.8693,6.0
07/04/2012,21:45,19.0227,18.56,12.0,190.443,191.371,41.344,44.1387,11.8827,12.94,0.0,1.266,0.231333,0.0,0.0,0.0,-3.64267,0,0,0,16.074,44.1013,6.0
07/04/2012,22:00,18.958,18.482,12.0,191.115,191.179,41.6267,44.3013,11.6053,12.5967,0.0,1.178,0.129333,0.0,0.0,0.0,-3.57733,0,0,0,15.9373,44.4213,6.0
07/04/2012,22:15,18.89,18.3853,12.9333,190.581,192.032,42.096,44.6693,11.524,13.5907,0.0,1.266,0.127333,0.0,0.0,0.0,-3.44667,0,0,0,15.792,45.3787,6.0
07/04/2012,22:30,18.8027,18.25,13.0,190.357,192.117,42.424,44.7707,11.524,13.2653,0.0,1.31,0.0,0.0,0.0,0.0,-3.57733,0,0,0,15.642,45.7867,6.0
07/04/2012,22:45,18.7227,18.188,13.0,190.891,192.16,42.8667,44.9653,11.6867,13.2653,0.0,1.222,0.236,0.0,0.0,0.0,-3.57733,0,0,0,15.4753,46.5973,6.0
07/04/2012,23:00,18.634,18.0967,13.0,191.509,192.512,43.12,44.928,11.7033,13.1027,0.0,1.31,0.32,0.0,0.0,0.0,-3.38133,0,0,0,15.2933,46.992,6.0
07/04/2012,23:15,18.548,18.024,13.0,191.189,193.024,43.272,45.1093,11.6867,13.2653,0.0,1.31,0.342,0.0,0.0,0.0,-3.25067,0,0,0,15.1193,47.6107,6.0
07/04/2012,23:30,18.4673,17.9333,12.1333,191.147,192.277,43.6347,45.376,11.6053,13.2,0.0,1.31,0.321333,0.0,0.0,0.0,-3.316,0,0,0,15.0247,48.2667,6.0
07/04/2012,23:45,18.36,17.8287,12.0,191.637,193.269,43.8907,45.456,11.622,13.8667,0.0,1.31,0.524,0.0,0.0,0.0,-3.316,0,0,0,14.892,48.456,6.0
08/04/2012,00:00,18.274,17.7187,11.6667,192.096,192.992,43.72,45.3307,11.524,13.2653,0.0,1.31,0.146667,0.0,0.0,0.0,-3.18533,0,0,0,14.7613,48.6987,6.06667
08/04/2012,00:15,18.1667,17.6367,11.0667,191.008,192.704,44.1147,45.4533,11.6867,13.5093,0.0,1.266,0.316,0.0,0.0,0.0,-3.316,0,0,0,14.6733,48.8347,7.0
08/04/2012,00:30,18.0833,17.556,11.0,191.765,192.64,44.1573,45.4773,11.4427,12.4353,0.0,1.31,0.180667,0.0,0.0,0.0,-3.316,0,0,0,14.574,49.3173,7.0
08/04/2012,00:45,17.9867,17.4667,11.0,191.755,193.067,43.9627,45.3093,11.524,13.98,0.0,1.31,0.264667,0.0,0.0,0.0,-3.38133,0,0,0,14.472,49.0533,7.0
08/04/2012,01:00,17.8933,17.4067,11.0,191.477,192.747,44.0267,45.3333,11.8827,13.1347,0.0,1.31,0.658,0.0,0.0,0.0,-3.44667,0,0,0,14.3627,49.6347,7.0
08/04/2012,01:15,17.8027,17.308,11.0,191.424,192.395,44.1733,45.3413,11.6867,13.1673,0.0,1.31,0.441333,0.0,0.0,0.0,-3.38133,0,0,0,14.2433,49.9867,7.0
08/04/2012,01:30,17.722,17.236,10.4667,191.947,192.373,44.1707,45.4507,11.6867,12.94,0.0,1.31,0.606667,0.0,0.0,0.0,-3.18533,0,0,0,14.0227,51.3147,7.0
08/04/2012,01:45,17.6393,17.1333,10.0,191.893,193.461,44.424,45.464,11.524,13.0213,0.0,1.31,0.0,0.0,0.0,0.0,-3.316,0,0,0,13.9033,50.768,7.0
08/04/2012,02:00,17.5467,17.0653,10.0,191.253,193.056,44.6667,45.5307,11.866,13.5093,0.0,1.31,0.0,0.0,0.0,0.0,-3.38133,0,0,0,13.8333,50.8533,7.0
08/04/2012,02:15,17.474,16.9533,10.0,191.275,193.184,44.936,45.6347,11.7027,13.3467,0.0,1.31,0.138,0.0,0.0,0.0,-3.18533,0,0,0,13.6467,52.024,7.0
08/04/2012,02:30,17.3727,16.8787,9.86667,191.573,194.069,45.1067,45.7253,11.524,13.0213,0.0,1.31,0.216667,0.0,0.0,0.0,-3.18533,0,0,0,13.5633,52.5813,7.0
08/04/2012,02:45,17.3167,16.7867,9.0,191.691,193.845,45.032,45.7067,11.6867,14.3533,0.0,1.266,0.0773333,0.0,0.0,0.0,-3.316,0,0,0,13.476,52.3733,7.0
08/04/2012,03:00,17.206,16.7053,9.0,191.904,194.091,45.0933,45.7467,11.7847,14.0293,0.0,1.31,0.145333,0.0,0.0,0.0,-3.38133,0,0,0,13.2987,53.0533,7.0
08/04/2012,03:15,17.1013,16.61,9.53333,192.661,193.419,45.2613,45.8187,11.6053,14.4187,0.0,1.266,0.0,0.0,0.0,0.0,-3.316,0,0,0,13.1307,53.5707,7.0
08/04/2012,03:30,17.0107,16.52,8.66667,192.427,193.803,45.3893,45.8827,11.4427,14.8573,0.0,1.266,0.036,0.0,0.0,0.0,-3.18533,0,0,0,12.9493,54.0827,7.0
08/04/2012,03:45,16.924,16.4233,8.0,192.523,194.496,45.4267,45.936,11.7033,12.6133,0.0,1.31,0.0,0.0,0.0,0.0,-3.44667,0,0,0,12.7887,54.3867,7.0
08/04/2012,04:00,16.8567,16.3153,8.0,193.205,194.624,45.512,46.0107,11.6867,13.3467,0.0,1.266,0.0,0.0,0.0,0.0,-3.316,0,0,0,12.6573,54.7173,7.0
08/04/2012,04:15,16.756,16.2,8.0,193.451,194.592,45.576,46.0507,11.6053,13.3467,0.0,1.178,0.0,0.0,0.0,0.0,-3.18533,0,0,0,12.5073,55.184,7.0
08/04/2012,04:30,16.6593,16.1367,8.0,193.792,196.619,45.632,46.08,11.6053,13.428,0.0,1.09,0.0413333,0.0,0.0,0.0,-3.316,0,0,0,12.38,55.96,7.0
08/04/2012,04:45,16.5413,16.0613,8.86667,194.016,197.547,45.68,46.1173,11.524,13.3467,0.0,0.914,0.0746667,0.0,0.0,0.0,-3.18533,0,0,0,12.1733,56.656,7.0
08/04/2012,05:00,16.446,15.9353,8.73333,195.819,196.917,45.6507,46.1893,11.7847,13.7533,0.0,1.046,0.0853333,0.0,0.0,0.0,-3.18533,0,0,0,12.0967,55.7707,7.0
08/04/2012,05:15,16.3473,15.824,7.0,195.787,196.576,45.6213,46.2027,11.524,13.2653,0.0,12.82,0.044,0.0,0.0,0.0,-3.25067,0,0,0,12.0127,55.808,7.0
08/04/2012,05:30,16.254,15.7667,7.0,195.648,197.92,45.6347,46.2107,11.6053,13.5093,0.0,237.859,0.0,0.0,0.0,0.0,-3.12,0,0,0,11.8273,56.7333,7.0
08/04/2012,05:45,16.1533,15.682,7.0,196.128,198.357,45.6213,46.2373,11.4427,17.7733,0.0,611.371,0.406667,0.0,831.488,0.0,1.45733,0,0,0,11.672,56.976,7.0
08/04/2012,06:00,16.0533,15.582,7.0,197.035,198.549,45.6027,46.248,16.5327,24.8867,0.0,612.011,0.282667,2422.78,11107.3,2300.93,18.0793,0,0,0,11.5767,56.696,7.0
08/04/2012,06:15,15.9727,15.496,7.0,197.035,199.029,45.5627,46.24,21.0847,23.6293,0.0,613.333,0.036,6651.9,39219.2,6723.58,57.444,0,0,0,11.478,57.0373,7.0
08/04/2012,06:30,15.8967,15.4267,7.0,196.981,198.475,45.4907,46.2427,20.9853,23.1613,0.0,615.211,0.0,8902.66,52275.9,9997.99,102.517,0,0,0,11.5293,55.7893,7.0
08/04/2012,06:45,15.8433,15.332,7.0,196.331,197.856,45.408,46.2133,21.1013,23.5213,0.0,616.896,0.0,10528.4,61502.8,13803.5,151.403,0,0,0,11.7073,54.5333,7.0
08/04/2012,07:00,15.8167,15.324,7.0,196.437,197.429,45.3173,46.1067,21.246,31.24,0.0,618.347,0.0,11494.7,69206.0,19069.6,206.293,0,0,0,11.9473,53.28,7.0
08/04/2012,07:15,15.8033,15.32,8.86667,196.256,196.779,45.2427,45.976,20.9847,42.152,0.0,619.541,0.176667,12075.0,74877.6,25604.1,256.96,0,0,0,12.284,52.12,7.0
08/04/2012,07:30,15.8267,15.3333,9.0,196.416,195.744,45.104,45.8027,21.0847,53.1813,0.0,620.096,0.266667,12598.6,78946.3,32692.9,309.643,0,0,0,12.6873,51.2853,7.0
08/04/2012,07:45,15.87,15.4,9.66667,196.043,195.392,44.96,45.456,23.0213,74.9333,0.0,620.907,0.145333,13172.1,81627.8,40704.7,362.965,0,0,0,13.154,50.672,7.0
08/04/2012,08:00,15.9593,15.4887,11.2,196.288,194.688,44.776,45.104,31.452,83.36,0.0,621.717,0.150667,13724.3,82094.8,47885.0,413.035,0,0,0,13.7127,50.336,7.0
08/04/2012,08:15,16.0673,15.6447,12.0,195.669,194.229,44.6907,44.8373,38.068,98.9387,0.0,622.229,0.764,14304.6,81955.5,54471.3,461.227,0,0,0,14.3293,49.736,7.0
08/04/2012,08:30,16.2107,15.8047,12.6667,196.309,194.571,44.4587,44.512,41.516,113.52,0.0,622.315,0.345333,14877.4,82315.9,60503.4,509.419,0,0,0,14.9513,49.3493,7.0
08/04/2012,08:45,16.368,15.9987,14.0,196.0,192.864,44.6373,44.2213,41.336,112.656,0.0,622.784,0.782,14669.8,83208.9,65852.8,556.928,0,0,0,15.4507,48.0533,7.0
08/04/2012,09:00,16.5987,16.248,14.1333,196.139,193.728,44.384,43.912,51.8347,138.603,0.0,623.04,1.26133,14068.4,85535.4,70694.2,603.819,0,0,0,16.0987,46.6133,7.0
08/04/2012,09:15,16.8373,16.5073,15.6,195.84,193.504,44.1467,43.7307,51.752,142.459,0.0,623.467,0.928,13157.7,83951.6,74517.2,645.205,0,0,0,16.7307,45.0187,7.0
08/04/2012,09:30,17.0607,16.7867,16.0,196.053,192.811,44.6853,43.7893,51.7173,142.768,0.0,622.997,1.91667,12290.0,80680.3,77742.1,684.501,0,0,0,17.72,42.7213,7.0
08/04/2012,09:45,17.3047,17.0807,16.1333,195.936,191.115,45.2827,43.9627,51.408,142.32,0.0,622.656,2.318,11775.3,74995.0,80472.7,726.571,0,0,0,18.0107,43.7333,7.0
08/04/2012,10:00,17.5513,17.3347,17.0,194.933,189.856,46.128,44.3973,53.3947,142.261,0.0,622.315,2.93333,11221.7,67160.7,82463.4,761.088,0,0,0,18.2693,43.624,7.0
08/04/2012,10:15,17.8233,17.586,17.0,193.461,189.248,46.1067,44.4107,79.8213,142.464,0.0,622.016,2.96933,10614.4,56306.3,84448.6,793.429,0,0,0,18.6127,43.408,7.0
08/04/2012,10:30,18.1267,17.8793,17.0,193.013,189.664,46.0507,44.1787,81.5013,142.603,0.0,621.888,2.68867,9683.97,42844.2,85349.7,813.653,0,0,0,19.0127,43.2107,7.0
08/04/2012,10:45,18.4453,18.1987,17.9333,193.461,190.517,45.824,43.896,81.5813,142.304,0.0,622.187,2.40067,9139.2,31974.7,86485.7,841.344,0,0,0,19.4187,42.8773,7.0
08/04/2012,11:00,18.7287,18.5267,18.1333,193.643,190.251,45.6507,43.928,81.424,142.768,0.0,622.4,2.20533,8694.78,23302.1,86676.8,858.112,0,0,0,19.858,42.432,7.0
08/04/2012,11:15,19.016,18.818,19.0,193.632,190.581,45.3787,43.68,81.5013,142.464,0.0,622.613,1.79267,8350.72,17831.9,86152.5,873.003,0,0,0,20.3067,41.9387,7.0
08/04/2012,11:30,19.3307,19.156,19.0,193.941,191.243,44.8667,43.36,81.504,142.165,0.0,622.485,2.05733,7977.98,14792.0,84497.7,884.565,0,0,0,20.696,41.096,7.0
08/04/2012,11:45,19.634,19.4693,19.0,194.293,191.456,44.4133,43.0453,81.584,142.128,0.0,622.997,1.80867,8228.86,12863.5,82217.6,891.264,0,0,0,21.3253,40.624,7.0
08/04/2012,12:00,19.9153,19.762,19.5333,194.88,191.317,45.0987,43.5893,81.2427,113.595,0.0,622.571,2.65133,9697.96,10385.7,80000.3,895.275,0,0,0,21.6733,38.924,7.0
08/04/2012,12:15,20.196,20.0327,20.0,194.795,192.128,44.1787,43.1787,81.6027,113.008,0.0,622.485,1.51267,12556.3,9540.61,77217.8,895.829,0,0,0,22.1613,38.0293,7.0
08/04/2012,12:30,20.4893,20.3693,20.0,195.019,192.128,44.1653,42.8667,81.384,112.997,0.0,622.784,1.928,17423.0,9540.61,74287.8,891.264,0,0,0,22.6547,37.8573,7.0
08/04/2012,12:45,20.76,20.6653,20.0,195.787,192.608,44.4453,42.536,81.2427,111.781,0.0,622.571,2.79333,24684.5,8931.33,70983.7,882.219,0,0,0,23.1973,39.0387,7.0
08/04/2012,13:00,21.0093,20.9493,20.0,195.957,192.917,44.688,42.0827,81.3813,112.032,0.0,620.779,3.788,34112.9,8200.19,67152.6,872.96,0,0,0,23.368,38.6827,7.0
08/04/2012,13:15,21.28,21.188,20.9333,196.469,193.771,44.8587,42.12,68.8667,112.581,0.0,620.48,3.652,45032.8,7942.14,62802.6,856.917,0,0,0,23.396,39.3747,7.0
08/04/2012,13:30,21.5067,21.3947,21.0,196.043,193.589,45.2773,42.3093,51.2373,110.496,0.0,620.48,3.20467,57898.3,7870.46,58365.3,837.931,0,0,0,23.476,38.724,7.0
08/04/2012,13:45,21.7333,21.568,21.3333,196.587,194.325,45.2213,42.328,50.912,83.28,0.0,620.139,3.59533,70617.8,7662.59,53922.5,816.64,0,0,0,23.544,37.9773,7.0
08/04/2012,14:00,21.9293,21.7027,22.0,196.459,194.923,45.2587,42.5013,51.1547,83.04,0.0,620.139,2.53733,79192.1,7727.1,48939.0,789.291,0,0,0,23.8867,38.364,7.0
08/04/2012,14:15,22.1107,21.864,22.0,196.811,195.371,44.8853,42.5067,51.1573,82.176,0.0,620.352,2.812,86114.3,7712.77,44086.6,759.808,0,0,0,24.004,38.0747,7.0
08/04/2012,14:30,22.292,21.9613,21.7333,197.003,195.147,44.7973,42.6027,51.24,57.12,0.0,620.139,2.63133,91805.0,7934.98,38715.4,726.016,0,0,0,24.1507,38.4827,7.0
08/04/2012,14:45,22.468,22.1,20.0,197.259,195.371,44.936,42.6267,50.3733,52.504,0.0,619.755,2.91267,92083.5,7734.27,32849.9,690.304,0,0,0,24.204,38.6453,7.0
08/04/2012,15:00,22.6347,22.204,20.0,196.875,195.168,43.088,42.7013,41.3373,47.088,0.0,619.328,2.79733,92553.2,7490.56,27065.0,651.499,0,0,0,24.22,38.1813,7.0
08/04/2012,15:15,22.7813,22.2813,20.0,196.992,195.285,42.0267,42.8187,41.516,42.96,0.0,619.243,2.55533,90772.8,7225.34,21770.2,610.027,0,0,0,24.224,37.6173,7.0
08/04/2012,15:30,22.892,22.316,20.0,196.117,195.072,41.2467,42.8667,37.4027,37.5547,0.0,618.987,2.622,88156.8,7096.32,17738.4,565.675,0,0,0,24.1653,37.8413,7.0
08/04/2012,15:45,22.984,22.38,20.0,195.456,195.2,41.068,42.888,30.508,33.0493,0.0,618.688,2.40067,87485.1,6988.8,14691.7,519.701,0,0,0,23.94,36.484,7.0
08/04/2012,16:00,23.0467,22.4093,20.0,196.192,195.403,41.02,42.8053,20.6607,26.7227,0.0,618.56,2.79733,84746.2,6909.95,12468.9,469.269,0,0,0,23.556,37.9853,7.0
08/04/2012,16:15,23.0947,22.42,20.0,194.805,195.573,40.4133,42.768,20.7407,24.1067,0.0,618.432,2.47933,82037.4,6909.95,10879.0,419.712,0,0,0,23.1413,39.1693,7.0
